Order_ID,Cust_ID,Prod_ID,Cust_Name,City,Order_Date,Email,Amount,Review,Ratings,Delivery_Date
ORD_2324,CUST_0X1382,PROD_0ZM1353,Akash Verma,chennai,2025-08-21,akas.verma8271301@gmail.com,51560.95,Great product,5,2025-08-27
ORD_2325,CUST_0X1383,PROD_0ZM1354,Shreya Desai,Kolkata,2025-01-28,shre.desai6984302@rediffmail.com,70684.12,Poor quality,1,2025-01-29
ORD_2326,CUST_0X1384,PROD_0ZM1355,Rahul Kapoor,Chennai,2024-03-30,rahu.kapoo7862303@gmail.com,,Highly recommended,4,2024-04-01
ORD_2327,CUST_0X1385,PROD_0ZM1356,Vivaan Mishra,delhi,2026-06-27,viva.mishr7422304@rediffmail.com,12295.28,Highly recommended,4,2026-07-06
ORD_2328,CUST_0X1386,PROD_0ZM1357,Ananya Saxena,chennai,2024-04-18,anan.saxen3950305@gmail.com,75221.8,Highly recommended,5,2024-04-22
ORD_2329,CUST_0X1387,PROD_0ZM1358,,Mumbai,2024-05-13,varu.saxen9160306@gmail.com,60421.83,Would recommend,4,2024-05-19
ORD_2330,CUST_0X1388,PROD_0ZM1359,Dev Saxena,Mumbai,2025-10-06,dev.saxen6672307@yahoo.com,6676.47,Very durable,5,2025-10-12
ORD_2331,CUST_0X1389,PROD_0ZM1360,Neha Chauhan,bengaluru,2026-01-30,neha.chauh2184308@outlook.com,39497.96,Decent product,3,2026-02-08
ORD_2332,CUST_0X1390,PROD_0ZM1361,Sakshi Thakur,Ahmedabad,2025-09-08,saks.thaku4856309@yahoo.com,42069.41,Great product,5,2025-09-15
ORD_2333,CUST_0X1391,PROD_0ZM1362,Sneha Bhatt,,2024-05-03,sneh.bhatt1496310@gmail.com,43938.18,Late delivery,1,2024-05-14
ORD_2334,CUST_0X1392,PROD_0ZM1363,Arjun Desai,Hyderabad,2024-02-12,arju.desai7870311@outlook.com,35990.15,Value for money,5,2024-02-14
ORD_2335,CUST_0X1393,PROD_0ZM1364,Karan Patel,Delhi,2025-08-23,kara.patel2660312@rediffmail.com,18346.21,Amazing quality,4,2025-08-24
ORD_2336,CUST_0X1394,PROD_0ZM1365,Dev Shah,bengaluru,2026-06-24,dev.shah9355313@gmail.com,4388.15,Great product,5,2026-06-28
ORD_2337,CUST_0X1395,PROD_0ZM1366,Ananya Joshi,Kolkata,2025-11-01,anan.joshi7462314@rediffmail.com,3583.11,Average quality,3,2025-11-05
ORD_2338,CUST_0X1396,PROD_0ZM1367,Sneha Patel,bengaluru,2026-04-17,sneh.patel2281315@rediffmail.com,76007.29,Value for money,4,2026-04-20
ORD_2339,CUST_0X1397,PROD_0ZM1368,Kavya Chopra,Jaipur,2024-07-14,kavy.chopr3040316@outlook.com,25971.43,Very durable,4,2024-07-21
ORD_2340,CUST_0X1398,PROD_0ZM1369,Aryan Mishra,Hyderabad,2024-07-16,arya.mishr7617317@gmail.com,40917.71,Great product,5,2024-07-21
ORD_2341,CUST_0X1399,PROD_0ZM1370,Simran Chopra,Lucknow,2025-12-22,simr.chopr1168318@rediffmail.com,2076.35,Product stopped working,1,2025-12-29
ORD_2342,CUST_0X1400,PROD_0ZM1371,Simran Khanna,Kolkata,2025-04-01,simr.khann5464319@gmail.com,3402.38,Missing parts,1,2025-04-02
ORD_2343,CUST_0X1401,PROD_0ZM1372,Manish Nair,jaipur,2024-04-11,mani.nair4869320@rediffmail.com,18514.58,Rude behaviour,2,2024-04-19
ORD_2344,CUST_0X1402,PROD_0ZM1373,Sneha Kapoor,Bengaluru,2024-03-17,sneh.kapoo4430321@yahoo.com,28080.65,Poor quality,2,2024-03-19
ORD_2345,CUST_0X1403,PROD_0ZM1374,Akash Bansal,Jaipur,2025-07-13,akas.bansa1336322@outlook.com,40830.06,Very durable,5,2025-07-16
ORD_2346,CUST_0X1404,PROD_0ZM1375,Ayesha Agarwal,Hyderabad,2025-09-25,ayes.agarw908323@outlook.com,,Very disappointing,2,2025-10-04
ORD_2347,CUST_0X1405,PROD_0ZM1376,Nikhil Agarwal,Lucknow,2024-12-17,nikh.agarw854324@gmail.com,73233.01,Great product,5,2024-12-22
ORD_2348,CUST_0X1406,PROD_0ZM1377,Mohit Desai,Kolkata,2024-11-04,mohi.desai6284325@outlook.com,44589.77,Does not seem to last too long,3,2024-11-13
ORD_2349,CUST_0X1407,PROD_0ZM1378,Dev Desai,Bengaluru,2026-01-12,dev.desai7634326@gmail.com,12957.09,Very disappointing,2,2026-01-16
ORD_2350,CUST_0X1408,PROD_0ZM1379,Tanvi Chopra,Chennai,2025-04-30,tanv.chopr5999327@outlook.com,26891.96,Amazing quality,5,2025-05-06
ORD_2351,CUST_0X1409,PROD_0ZM1380,Sneha Khanna,bengaluru,2026-02-18,sneh.khann2881328@gmail.com,31532.07,Amazing quality,4,2026-02-23
ORD_2352,CUST_0X1410,PROD_0ZM1381,Ayesha Thakur,chennai,2024-07-25,ayes.thaku9197329@yahoo.com,2499.63,Very satisfied,4,2024-08-03
ORD_2353,CUST_0X1411,PROD_0ZM1382,Rajat Agarwal,hyderabad,2025-06-30,raja.agarw2277330@outlook.com,16526.29,Excellent purchase,4,2025-07-02
ORD_2354,CUST_0X1412,PROD_0ZM1383,Rahul Reddy,bengaluru,2026-01-08,rahu.reddy3919331@gmail.com,31118.67,Great product,4,2026-01-10
ORD_2355,CUST_0X1413,PROD_0ZM1384,,Lucknow,2024-06-06,simr.jain7849332@yahoo.com,16171.38,Rude behaviour,2,2024-06-11
ORD_2356,CUST_0X1414,PROD_0ZM1385,Meera Arora,,2024-02-14,meer.arora3703333@outlook.com,70954.84,Value for money,5,2024-02-19
ORD_2357,CUST_0X1415,PROD_0ZM1386,Diya Chauhan,Kolkata,2024-05-10,diya.chauh5788334@outlook.com,37209.63,Very durable,5,2024-05-14
ORD_2358,CUST_0X1416,PROD_0ZM1387,,,2024-07-15,varu.agarw8260335@rediffmail.com,17501.12,Amazing quality,4,2024-07-16
ORD_2359,CUST_0X1417,PROD_0ZM1388,Aditya Agarwal,,2025-03-04,adit.agarw4550336@gmail.com,1186.35,Broken product,2,2025-03-07
ORD_2360,CUST_0X1418,PROD_0ZM1389,Ishaan Khanna,lucknow,2025-07-17,isha.khann1048337@outlook.com,16666.95,Very durable,4,2025-07-24
ORD_2361,CUST_0X1419,PROD_0ZM1390,Riya Iyer,Ahmedabad,2025-12-29,riya.iyer5666338@rediffmail.com,47473.07,Wrong product delivered,1,2026-01-05
ORD_2362,CUST_0X1420,PROD_0ZM1391,Manish Kulkarni,Hyderabad,2024-09-15,mani.kulka7976339@gmail.com,73681.35,Late delivery,1,2024-10-02
ORD_2363,CUST_0X1421,PROD_0ZM1392,Sneha Kapoor,Mumbai,2026-06-17,sneh.kapoo7713340@outlook.com,63641.25,Broken product,2,2026-06-21
ORD_2364,CUST_0X1422,PROD_0ZM1393,Kabir Arora,hyderabad,2026-02-16,kabi.arora7415341@outlook.com,49386.35,Would recommend,4,2026-02-17
ORD_2365,CUST_0X1423,PROD_0ZM1394,Simran Bansal,Chennai,2026-05-23,simr.bansa1085342@yahoo.com,49618.28,Great product,5,2026-05-24
ORD_2366,CUST_0X1424,PROD_0ZM1395,Ayesha Desai,Kolkata,2026-05-16,ayes.desai7511343@gmail.com,74426.72,Amazing quality,4,2026-05-21
ORD_2367,CUST_0X1425,PROD_0ZM1396,Rajat Kumar,,2025-07-27,raja.kumar1323344@rediffmail.com,,Very satisfied,5,2025-07-30
ORD_2368,CUST_0X1426,PROD_0ZM1397,Rohan Nair,Mumbai,2024-12-21,roha.nair2939345@outlook.com,4472.32,Decent product,3,2024-12-25
ORD_2369,CUST_0X1427,PROD_0ZM1398,Anjali Malhotra,pune,2025-01-09,anja.malho1270346@gmail.com,15424.68,Could be better,3,2025-01-16
ORD_2370,CUST_0X1428,PROD_0ZM1399,Akash Verma,Bengaluru,2025-04-04,akas.verma2709347@outlook.com,70140.28,Could be better,3,2025-04-06
ORD_2371,CUST_0X1429,PROD_0ZM1400,Pooja Malhotra,kolkata,2025-10-06,pooj.malho1845348@yahoo.com,33515.47,Amazing quality,5,2025-10-07
ORD_2372,CUST_0X1430,PROD_0ZM1401,Nikhil Verma,bengaluru,2026-01-04,nikh.verma8141349@yahoo.com,61681.41,Broken product,1,2026-01-06
ORD_2373,CUST_0X1431,PROD_0ZM1402,Rohan Saxena,Delhi,2024-04-30,roha.saxen3356350@gmail.com,11518.68,Amazing quality,5,2024-05-08
ORD_2374,CUST_0X1432,PROD_0ZM1403,Aditi Desai,ahmedabad,2025-03-22,adit.desai4813351@rediffmail.com,9801.94,Value for money,4,2025-03-23
ORD_2375,CUST_0X1433,PROD_0ZM1404,Sneha Singh,Delhi,2024-03-10,sneh.singh8880352@yahoo.com,14131.59,Average quality,3,2024-03-12
ORD_2376,CUST_0X1434,PROD_0ZM1405,Karan Sharma,Lucknow,2025-05-09,kara.sharm7774353@outlook.com,58039.76,Would recommend,4,2025-05-17
ORD_2377,CUST_0X1435,PROD_0ZM1406,Ayesha Thakur,Bengaluru,2025-03-05,ayes.thaku6893354@rediffmail.com,21751.33,Amazing quality,4,2025-03-13
ORD_2378,CUST_0X1436,PROD_0ZM1407,Siddharth Saxena,lucknow,2025-06-20,sidd.saxen361355@outlook.com,58568.44,Would recommend,5,2025-06-23
ORD_2379,CUST_0X1437,PROD_0ZM1408,Sneha Yadav,kolkata,2025-05-30,sneh.yadav3107356@gmail.com,5399.59,Value for money,5,2025-06-06
ORD_2380,CUST_0X1438,PROD_0ZM1409,Kabir Chauhan,Ahmedabad,2026-03-20,kabi.chauh371357@yahoo.com,3165.46,Decent product,3,2026-03-27
ORD_2381,CUST_0X1439,PROD_0ZM1410,,Mumbai,2024-01-23,mohi.chopr8523358@outlook.com,33111.46,Average quality,3,2024-01-24
ORD_2382,CUST_0X1440,PROD_0ZM1411,Mohit Iyer,Bengaluru,2024-06-19,mohi.iyer6755359@outlook.com,52597.48,Great product,4,2024-06-24
ORD_2383,CUST_0X1441,PROD_0ZM1412,Arjun Thakur,pune,2025-09-05,arju.thaku5356360@rediffmail.com,57565.89,Amazing quality,5,2025-09-09
ORD_2384,CUST_0X1442,PROD_0ZM1413,Ishaan Iyer,Hyderabad,2024-10-07,isha.iyer9731361@rediffmail.com,2148.15,Broken product,2,2024-10-12
ORD_2385,CUST_0X1443,PROD_0ZM1414,Shreya Malhotra,,2025-12-14,shre.malho7513362@outlook.com,18938.52,Value for money,4,2025-12-22
ORD_2386,CUST_0X1444,PROD_0ZM1415,Simran Kulkarni,Pune,2024-05-12,simr.kulka9303363@yahoo.com,79667.83,Great product,4,2024-05-13
ORD_2387,CUST_0X1445,PROD_0ZM1416,Aditya Thakur,Bengaluru,2024-10-23,adit.thaku5031364@yahoo.com,44803.76,Excellent purchase,5,2024-10-31
ORD_2388,CUST_0X1446,PROD_0ZM1417,Aryan Saxena,,2024-02-16,arya.saxen4269365@yahoo.com,57302.43,Rude behaviour,2,2024-02-17
ORD_2389,CUST_0X1447,PROD_0ZM1418,Aryan Thakur,Lucknow,2025-08-02,arya.thaku7943366@outlook.com,29249.98,Amazing quality,4,2025-08-08
ORD_2390,CUST_0X1448,PROD_0ZM1419,Aditya Arora,,2024-03-03,adit.arora4730367@gmail.com,65692.99,Very satisfied,5,2024-03-12
ORD_2391,CUST_0X1449,PROD_0ZM1420,Meera Sinha,Hyderabad,2026-03-24,meer.sinha2440368@outlook.com,29986.74,Late delivery,2,2026-04-08
ORD_2392,CUST_0X1450,PROD_0ZM1421,Tanvi Mehta,,2025-12-11,tanv.mehta4669369@rediffmail.com,25792.76,Late delivery,2,2025-12-31
ORD_2393,CUST_0X1451,PROD_0ZM1422,Mohit Goyal,Jaipur,2024-07-13,mohi.goyal2735370@yahoo.com,32678.73,Very durable,5,2024-07-20
ORD_2394,CUST_0X1452,PROD_0ZM1423,Aditya Sharma,pune,2026-01-28,adit.sharm8780371@outlook.com,48049.06,Wrong product delivered,2,2026-02-03
ORD_2395,CUST_0X1453,PROD_0ZM1424,Yash Reddy,mumbai,2026-04-14,yash.reddy2996372@yahoo.com,11981.13,Amazing quality,5,2026-04-22
ORD_2396,CUST_0X1454,PROD_0ZM1425,,chennai,2025-02-11,riti.singh2524373@yahoo.com,28954.24,Excellent purchase,4,2025-02-18
ORD_2397,CUST_0X1455,PROD_0ZM1426,Aditi Agarwal,,2025-05-21,adit.agarw3907374@gmail.com,48251.72,Missing parts,2,2025-05-24
ORD_2398,CUST_0X1456,PROD_0ZM1427,Sanya Iyer,Jaipur,2025-12-02,sany.iyer684375@outlook.com,73992.58,Very durable,5,2025-12-10
ORD_2399,CUST_0X1457,PROD_0ZM1428,Simran Patel,,2025-06-29,simr.patel9423376@yahoo.com,60345.52,Average quality,3,2025-07-02
ORD_2400,CUST_0X1458,PROD_0ZM1429,Tanvi Goyal,Pune,2026-06-10,tanv.goyal7233377@outlook.com,27607.61,Great product,4,2026-06-13
ORD_2401,CUST_0X1459,PROD_0ZM1430,Karan Bhatt,chennai,2025-06-09,kara.bhatt6066378@yahoo.com,27463.66,Okay for the price,3,2025-06-12
ORD_2402,CUST_0X1460,PROD_0ZM1431,Neha Mishra,bengaluru,2024-03-17,neha.mishr3371379@gmail.com,78183.11,Highly recommended,4,2024-03-21
ORD_2403,CUST_0X1461,PROD_0ZM1432,Rajat Kapoor,Lucknow,2024-06-18,raja.kapoo5202380@outlook.com,6723.12,Very disappointing,2,2024-06-25
ORD_2404,CUST_0X1462,PROD_0ZM1433,Rahul Chopra,mumbai,2025-03-24,rahu.chopr2433381@outlook.com,79242.21,Decent product,3,2025-04-02
ORD_2405,CUST_0X1463,PROD_0ZM1434,Siddharth Kulkarni,Kolkata,2026-02-07,sidd.kulka7357382@yahoo.com,41661.59,Great product,5,2026-02-08
ORD_2406,CUST_0X1464,PROD_0ZM1435,Sanya Iyer,pune,2025-06-05,sany.iyer8753383@outlook.com,,Broken product,2,2025-06-08
ORD_2407,CUST_0X1465,PROD_0ZM1436,Manish Desai,Hyderabad,2025-01-28,mani.desai2000384@gmail.com,54784.05,Value for money,4,2025-02-03
ORD_2408,CUST_0X1466,PROD_0ZM1437,Aryan Sharma,mumbai,2025-07-29,arya.sharm6638385@rediffmail.com,9530.32,Average quality,3,2025-08-04
ORD_2409,CUST_0X1467,PROD_0ZM1438,Aditi Sinha,,2026-03-09,adit.sinha2391386@rediffmail.com,41945.06,Excellent purchase,5,2026-03-16
ORD_2410,CUST_0X1468,PROD_0ZM1439,Mohit Reddy,delhi,2025-02-03,mohi.reddy5256387@yahoo.com,46246.15,Rude behaviour,2,2025-02-10
ORD_2411,CUST_0X1469,PROD_0ZM1440,Kabir Mehta,Kolkata,2025-02-14,kabi.mehta80388@outlook.com,18220.02,Would recommend,5,2025-02-22
ORD_2412,CUST_0X1470,PROD_0ZM1441,Sakshi Bhatt,ahmedabad,2025-09-13,saks.bhatt4852389@rediffmail.com,66781.07,Overpriced,3,2025-09-17
ORD_2413,CUST_0X1471,PROD_0ZM1442,Meera Arora,Lucknow,2024-10-05,meer.arora4758390@yahoo.com,71476.05,Poor quality,2,2024-10-14
ORD_2414,CUST_0X1472,PROD_0ZM1443,Priya Patel,Chennai,2024-07-30,priy.patel9270391@rediffmail.com,39717.19,Missing parts,1,2024-08-01
ORD_2415,CUST_0X1473,PROD_0ZM1444,Ananya Gupta,chennai,2024-07-07,anan.gupta5559392@gmail.com,19498.3,Broken product,2,2024-07-14
ORD_2416,CUST_0X1474,PROD_0ZM1445,Meera Joshi,pune,2024-01-04,meer.joshi7857393@gmail.com,66053.51,Amazing quality,4,2024-01-13
ORD_2417,CUST_0X1475,PROD_0ZM1446,Rohan Mehta,,2024-06-12,roha.mehta2294394@gmail.com,7907.66,Could be better,3,2024-06-16
ORD_2418,CUST_0X1476,PROD_0ZM1447,Karan Yadav,mumbai,2025-08-08,kara.yadav5057395@gmail.com,1494.36,Great product,5,2025-08-13
ORD_2419,CUST_0X1477,PROD_0ZM1448,Ananya Thakur,kolkata,2024-08-11,anan.thaku6590396@yahoo.com,16725.57,Decent product,3,2024-08-13
ORD_2420,CUST_0X1478,PROD_0ZM1449,Akash Sharma,Bengaluru,2025-08-29,akas.sharm7316397@outlook.com,20424.03,Missing parts,2,2025-08-31
ORD_2421,CUST_0X1479,PROD_0ZM1450,Manish Jain,kolkata,2025-12-14,mani.jain1525398@outlook.com,75600.99,Excellent purchase,4,2025-12-21
ORD_2422,CUST_0X1480,PROD_0ZM1451,Akash Mishra,Chennai,2024-01-10,akas.mishr911399@yahoo.com,55885.92,Great product,4,2024-01-15
ORD_2423,CUST_0X1481,PROD_0ZM1452,Rajat Chopra,delhi,2026-06-19,raja.chopr9568400@yahoo.com,43264.84,Wrong product delivered,2,2026-06-23
ORD_2424,CUST_0X1482,PROD_0ZM1453,Yash Reddy,Jaipur,2026-03-20,yash.reddy4563401@yahoo.com,34396.21,Broken product,2,2026-03-28
ORD_2425,CUST_0X1483,PROD_0ZM1454,Shreya Sharma,,2025-06-09,shre.sharm379402@gmail.com,54393.57,Poor quality,1,2025-06-10
ORD_2426,CUST_0X1484,PROD_0ZM1455,Manish Iyer,hyderabad,2025-04-11,mani.iyer8831403@rediffmail.com,25706.62,Very satisfied,5,2025-04-12
ORD_2427,CUST_0X1485,PROD_0ZM1456,Isha Desai,chennai,2025-05-30,isha.desai1441404@rediffmail.com,56110.39,Amazing quality,4,2025-06-06
ORD_2428,CUST_0X1486,PROD_0ZM1457,Akash Verma,Jaipur,2025-12-25,akas.verma3195405@rediffmail.com,33931.59,Would recommend,4,2025-12-31
ORD_2429,CUST_0X1487,PROD_0ZM1458,Rahul Mishra,chennai,2026-01-07,rahu.mishr5216406@gmail.com,79572.14,Very satisfied,5,2026-01-14
ORD_2430,CUST_0X1488,PROD_0ZM1459,Yash Mehta,mumbai,2025-06-21,yash.mehta5925407@rediffmail.com,77028.91,Great product,5,2025-06-23
ORD_2431,CUST_0X1489,PROD_0ZM1460,Meera Joshi,Delhi,2024-09-22,meer.joshi2433408@rediffmail.com,20322.08,Very satisfied,4,2024-09-24
ORD_2432,CUST_0X1490,PROD_0ZM1461,Neha Thakur,Delhi,2024-11-06,neha.thaku6066409@rediffmail.com,19782.08,Would recommend,5,2024-11-08
ORD_2433,CUST_0X1491,PROD_0ZM1462,Yash Desai,ahmedabad,2026-05-22,yash.desai6118410@gmail.com,30512.12,Product stopped working,2,2026-05-28
ORD_2434,CUST_0X1492,PROD_0ZM1463,Rahul Iyer,mumbai,2024-08-13,rahu.iyer4673411@outlook.com,48367.98,Rude behaviour,1,2024-08-21
ORD_2435,CUST_0X1493,PROD_0ZM1464,Mohit Khanna,jaipur,2024-10-30,mohi.khann5766412@outlook.com,25965.23,Decent product,3,2024-11-08
ORD_2436,CUST_0X1494,PROD_0ZM1465,Sakshi Malhotra,Ahmedabad,2025-12-26,saks.malho7310413@gmail.com,17481.12,Product stopped working,1,2026-01-02
ORD_2437,CUST_0X1495,PROD_0ZM1466,Nikhil Kumar,,2024-10-01,nikh.kumar3543414@rediffmail.com,1021.46,Would recommend,4,2024-10-04
ORD_2438,CUST_0X1496,PROD_0ZM1467,Sneha Kumar,pune,2025-07-19,sneh.kumar6819415@rediffmail.com,,Great product,5,2025-07-27
ORD_2439,CUST_0X1497,PROD_0ZM1468,Sanya Kulkarni,Pune,2024-05-01,sany.kulka4738416@yahoo.com,40265.39,Missing parts,1,2024-05-09
ORD_2440,CUST_0X1498,PROD_0ZM1469,Ritika Khanna,mumbai,2024-06-24,riti.khann6954417@rediffmail.com,55831.06,Broken product,2,2024-07-01
ORD_2441,CUST_0X1499,PROD_0ZM1470,Nisha Desai,,2024-08-17,nish.desai2296418@gmail.com,52365.44,Okay for the price,3,2024-08-18
ORD_2442,CUST_0X1500,PROD_0ZM1471,Ayesha Thakur,,2024-02-16,ayes.thaku2363419@yahoo.com,46935.75,Amazing quality,5,2024-02-25
ORD_2443,CUST_0X1501,PROD_0ZM1472,Sneha Chauhan,ahmedabad,2025-06-30,sneh.chauh4978420@rediffmail.com,14078.71,Average quality,3,2025-07-08
ORD_2444,CUST_0X1502,PROD_0ZM1473,,Jaipur,2024-08-31,simr.sinha8616421@outlook.com,68313.69,Amazing quality,4,2024-09-01
ORD_2445,CUST_0X1503,PROD_0ZM1474,Dev Chauhan,Mumbai,2024-10-25,dev.chauh1093422@rediffmail.com,48169.4,Broken product,1,2024-11-01
ORD_2446,CUST_0X1504,PROD_0ZM1475,Akash Joshi,ahmedabad,2024-02-10,akas.joshi1459423@gmail.com,55007.23,Missing parts,2,2024-02-12
ORD_2447,CUST_0X1505,PROD_0ZM1476,Ritika Bhatt,Kolkata,2025-10-16,riti.bhatt6718424@outlook.com,38675.27,Value for money,5,2025-10-20
ORD_2448,CUST_0X1506,PROD_0ZM1477,Ishaan Patel,,2024-05-31,isha.patel6801425@yahoo.com,31106.83,Great product,5,2024-06-03
ORD_2449,CUST_0X1507,PROD_0ZM1478,Riya Patel,pune,2026-06-23,riya.patel9116426@rediffmail.com,,Very disappointing,1,2026-06-26
ORD_2450,CUST_0X1508,PROD_0ZM1479,Isha Gupta,Chennai,2024-10-11,isha.gupta9314427@yahoo.com,27337.62,Value for money,5,2024-10-19
ORD_2451,CUST_0X1509,PROD_0ZM1480,Shreya Singh,bengaluru,2024-05-16,shre.singh3274428@yahoo.com,57163.47,Value for money,4,2024-05-18
ORD_2452,CUST_0X1510,PROD_0ZM1481,Arjun Arora,Kolkata,2024-10-03,arju.arora6264429@outlook.com,13321.78,Would recommend,5,2024-10-06
ORD_2453,CUST_0X1511,PROD_0ZM1482,Ayesha Goyal,pune,2026-06-13,ayes.goyal9084430@rediffmail.com,78308.0,Could be better,3,2026-06-14
ORD_2454,CUST_0X1512,PROD_0ZM1483,Neha Kapoor,hyderabad,2026-03-20,neha.kapoo701431@outlook.com,39792.42,Very satisfied,4,2026-03-27
ORD_2455,CUST_0X1513,PROD_0ZM1484,,Ahmedabad,2024-02-22,shre.shah9598432@outlook.com,56731.02,Great product,4,2024-02-28
ORD_2456,CUST_0X1514,PROD_0ZM1485,Varun Mehta,,2025-10-19,varu.mehta8105433@rediffmail.com,33606.24,Would recommend,4,2025-10-20
ORD_2457,CUST_0X1515,PROD_0ZM1486,Ananya Bhatt,Kolkata,2024-09-11,anan.bhatt3688434@gmail.com,35016.03,Broken product,2,2024-09-18
ORD_2458,CUST_0X1516,PROD_0ZM1487,Pooja Mishra,Kolkata,2026-04-23,pooj.mishr50435@yahoo.com,5400.99,Missing parts,1,2026-04-28
ORD_2459,CUST_0X1517,PROD_0ZM1488,Rahul Joshi,jaipur,2024-08-03,rahu.joshi4313436@outlook.com,28739.88,Could be better,3,2024-08-10
ORD_2460,CUST_0X1518,PROD_0ZM1489,Dev Desai,delhi,2025-07-01,dev.desai7752437@gmail.com,72547.98,Value for money,4,2025-07-04
ORD_2461,CUST_0X1519,PROD_0ZM1490,Anjali Yadav,mumbai,2024-04-28,anja.yadav4723438@rediffmail.com,2123.92,Missing parts,2,2024-04-30
ORD_2462,CUST_0X1520,PROD_0ZM1491,Ishaan Goyal,jaipur,2024-01-02,isha.goyal2948439@rediffmail.com,53238.35,Highly recommended,4,2024-01-10
ORD_2463,CUST_0X1521,PROD_0ZM1492,Neha Mishra,Chennai,2025-10-26,neha.mishr4019440@gmail.com,44678.0,Very durable,5,2025-11-03
ORD_2464,CUST_0X1522,PROD_0ZM1493,Arjun Mishra,pune,2024-12-21,arju.mishr1965441@outlook.com,77675.06,Missing parts,1,2024-12-24
ORD_2465,CUST_0X1523,PROD_0ZM1494,Karan Patel,Delhi,2025-10-09,kara.patel8088442@gmail.com,9444.82,Excellent purchase,4,2025-10-10
ORD_2466,CUST_0X1524,PROD_0ZM1495,Nisha Mishra,Ahmedabad,2025-09-11,nish.mishr9822443@outlook.com,16355.29,Overpriced,3,2025-09-16
ORD_2467,CUST_0X1525,PROD_0ZM1496,Shreya Verma,hyderabad,2025-01-12,shre.verma9530444@rediffmail.com,59782.04,Highly recommended,5,2025-01-19
ORD_2468,CUST_0X1526,PROD_0ZM1497,Ayesha Mishra,Bengaluru,2024-11-28,ayes.mishr9276445@rediffmail.com,29874.31,Poor quality,2,2024-12-07
ORD_2469,CUST_0X1527,PROD_0ZM1498,Yash Kulkarni,Pune,2024-03-26,yash.kulka4235446@rediffmail.com,9197.66,Great product,4,2024-03-31
ORD_2470,CUST_0X1528,PROD_0ZM1499,Vivaan Jain,chennai,2025-12-23,viva.jain1969447@outlook.com,24406.86,Great product,5,2025-12-26
ORD_2471,CUST_0X1529,PROD_0ZM1500,Manish Arora,Jaipur,2026-06-24,mani.arora8407448@gmail.com,73674.39,Very durable,5,2026-07-02
ORD_2472,CUST_0X1530,PROD_0ZM1501,Aarav Kulkarni,Jaipur,2025-07-16,aara.kulka4262449@yahoo.com,15255.63,Value for money,4,2025-07-24
ORD_2473,CUST_0X1531,PROD_0ZM1502,,Jaipur,2024-09-27,dev.reddy9539450@gmail.com,38403.0,Very satisfied,4,2024-09-29
ORD_2474,CUST_0X1532,PROD_0ZM1503,Krishna Verma,,2026-01-09,kris.verma2404451@outlook.com,31151.03,Highly recommended,4,2026-01-18
ORD_2475,CUST_0X1533,PROD_0ZM1504,Priya Khanna,Lucknow,2024-05-16,priy.khann7563452@yahoo.com,11859.77,Would recommend,5,2024-05-19
ORD_2476,CUST_0X1534,PROD_0ZM1505,Krishna Shah,hyderabad,2025-02-22,kris.shah5865453@yahoo.com,68922.6,Highly recommended,4,2025-02-24
ORD_2477,CUST_0X1535,PROD_0ZM1506,Arjun Thakur,Hyderabad,2025-09-18,arju.thaku876454@outlook.com,41168.09,Product stopped working,1,2025-09-20
ORD_2478,CUST_0X1536,PROD_0ZM1507,Krishna Thakur,,2024-10-28,kris.thaku5927455@rediffmail.com,19916.01,Highly recommended,5,2024-11-04
ORD_2479,CUST_0X1537,PROD_0ZM1508,Sneha Verma,hyderabad,2024-11-28,sneh.verma5842456@gmail.com,75021.16,Very durable,4,2024-12-03
ORD_2480,CUST_0X1538,PROD_0ZM1509,Mohit Saxena,Chennai,2024-02-28,mohi.saxen4759457@outlook.com,4961.91,Excellent purchase,4,2024-03-06
ORD_2481,CUST_0X1539,PROD_0ZM1510,Aryan Chauhan,Chennai,2025-10-02,arya.chauh8687458@gmail.com,69679.36,Poor quality,2,2025-10-09
ORD_2482,CUST_0X1540,PROD_0ZM1511,Karan Chauhan,Jaipur,2026-04-15,kara.chauh8429459@yahoo.com,15569.93,Great product,4,2026-04-21
ORD_2483,CUST_0X1541,PROD_0ZM1512,,Delhi,2024-01-11,nish.khann3012460@gmail.com,36096.3,Average quality,3,2024-01-15
ORD_2484,CUST_0X1542,PROD_0ZM1513,Kavya Mishra,mumbai,2026-04-23,kavy.mishr9820461@yahoo.com,38453.39,Highly recommended,4,2026-05-02
ORD_2485,CUST_0X1543,PROD_0ZM1514,Kavya Jain,Kolkata,2024-12-30,kavy.jain8918462@outlook.com,51754.07,Very disappointing,1,2025-01-02
ORD_2486,CUST_0X1544,PROD_0ZM1515,,delhi,2024-08-12,isha.joshi5190463@outlook.com,47998.51,Value for money,4,2024-08-17
ORD_2487,CUST_0X1545,PROD_0ZM1516,Simran Kumar,delhi,2026-01-18,simr.kumar4457464@outlook.com,61893.31,Very satisfied,5,2026-01-25
ORD_2488,CUST_0X1546,PROD_0ZM1517,Diya Singh,,2024-10-13,diya.singh1580465@outlook.com,33501.85,Poor quality,1,2024-10-22
ORD_2489,CUST_0X1547,PROD_0ZM1518,Aryan Shah,Pune,2024-06-29,arya.shah2364466@gmail.com,56417.06,Would recommend,5,2024-07-02
